saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_temp_nearest,awe_temp_avg,awe_MLCloud_nearest,awe_time_nearest,awe_local_time_nearest,awe_file_nearest,awe_x_nearest,distance_km_nearest,peak_altitude_km,fwhm_center_km,fwhm_width_km,z_left_km,z_right_km,count_in_window,z_effective_km,T_weighted_K,T_weighted_std_K,saber_profile_mean_local_time_h,delta_temp_simple_K,delta_temp_weighted_K,delta_temp_simple_nearest_K,delta_temp_weighted_nearest_K,awe_temp_std,awe_count_used
23.33125877,-123.6133423,86.66414642,195.1061554,2024-01-06T05:30:44.974000,21.272,SABER_L2A_2024006_119769_02.08.nc,42,192,24.1353569,-124.6115341,194.9499969,191.1182295,25,2024-01-06T05:31:17.870935,21.214,awe_l3a_tmp_2024006T0525_00701_v01.nc,257,137.1926195,87.76,88.49,6.59,85.19,91.79,68,87.77,191.31,3.77,21.29,3.987925847,0.191770452,0.156158447,-3.639996948,2.295784961,96
19.31826973,-123.232132,87.37275696,189.2635803,2024-01-06T05:31:55.595000,21.317,SABER_L2A_2024006_119769_02.08.nc,43,190,22.07358932,-126.5907516,190.7700043,190.8420594,32,2024-01-06T05:30:37.900593,21.071,awe_l3a_tmp_2024006T0525_00701_v01.nc,226,470.9767683,85.9,87.55,6.98,84.06,91.04,68,85.91,191.44,8.24,21.33,-1.578479094,0.597940584,-1.50642395,0.669995728,2.087996668,34
19.31722641,-123.2234955,87.00553894,192.2444763,2024-01-06T05:31:55.639000,21.317,SABER_L2A_2024006_119769_02.08.nc,43,191,22.07358932,-126.5907516,190.7700043,190.7330308,32,2024-01-06T05:30:37.900593,21.071,awe_l3a_tmp_2024006T0525_00701_v01.nc,226,471.7399544,85.9,87.55,6.98,84.06,91.04,68,85.91,191.44,8.24,21.33,1.511445479,0.706969161,1.474472046,0.669995728,2.021800505,33
19.31623077,-123.2148895,86.63821411,195.8813934,2024-01-06T05:31:55.682000,21.318,SABER_L2A_2024006_119769_02.08.nc,43,192,22.07358932,-126.5907516,190.7700043,190.8365631,32,2024-01-06T05:30:37.900593,21.071,awe_l3a_tmp_2024006T0525_00701_v01.nc,226,472.497701,85.9,87.55,6.98,84.06,91.04,68,85.91,191.44,8.24,21.33,5.044830322,0.60343689,5.11138916,0.669995728,1.965118946,32
26.62776947,-148.2334442,87.20264435,184.0013428,2024-01-06T07:06:26.044000,21.225,SABER_L2A_2024006_119770_02.08.nc,39,191,25.52569771,-146.8294983,189.2100067,189.7330341,25,2024-01-06T07:04:36.303997,21.288,awe_l3a_tmp_2024006T0658_00702_v01.nc,281,188.7626281,88.67,88.66,8.82,84.26,93.07,68,88.67,183.28,4.34,21.24,-5.731691339,-6.453034112,-5.20866394,-5.930006714,5.368190104,89
26.62621117,-148.2243805,86.83462524,184.3207703,2024-01-06T07:06:26.089000,21.226,SABER_L2A_2024006_119770_02.08.nc,39,192,25.52569771,-146.8294983,189.2100067,189.6612227,25,2024-01-06T07:04:36.303997,21.288,awe_l3a_tmp_2024006T0658_00702_v01.nc,281,187.9574545,88.67,88.66,8.82,84.26,93.07,68,88.67,183.28,4.34,21.24,-5.340452406,-6.38122267,-4.88923645,-5.930006714,5.38109966,90
23.20075226,-147.9805603,87.25578308,185.3235779,2024-01-06T07:07:26.133000,21.259,SABER_L2A_2024006_119770_02.08.nc,40,190,23.74637794,-148.5940552,191.2799988,193.1001057,45,2024-01-06T07:04:01.491118,21.161,awe_l3a_tmp_2024006T0658_00702_v01.nc,254,88.34613906,87.99,88.17,6.23,85.05,91.28,68,88,192.86,11.7,21.27,-7.776527806,-0.240105687,-5.956420898,1.580001221,5.377055863,95
23.20457649,-147.9721985,86.88919067,184.0438538,2024-01-06T07:07:26.087000,21.259,SABER_L2A_2024006_119770_02.08.nc,40,191,23.74637794,-148.5940552,191.2799988,193.1001057,45,2024-01-06T07:04:01.491118,21.161,awe_l3a_tmp_2024006T0658_00702_v01.nc,254,88.67073108,87.99,88.17,6.23,85.05,91.28,68,88,192.86,11.7,21.27,-9.056251927,-0.240105687,-7.23614502,1.580001221,5.377055863,95
23.20834351,-147.9638214,86.52258301,182.6329041,2024-01-06T07:07:26.041000,21.26,SABER_L2A_2024006_119770_02.08.nc,40,192,23.74637794,-148.5940552,191.2799988,193.0089588,45,2024-01-06T07:04:01.491118,21.161,awe_l3a_tmp_2024006T0658_00702_v01.nc,254,89.0101466,87.99,88.17,6.23,85.05,91.28,68,88,192.86,11.7,21.27,-10.37605476,-0.148958817,-8.647094727,1.580001221,5.422249711,96
19.19075966,-147.5793152,87.17834473,189.178421,2024-01-06T07:08:36.728000,21.305,SABER_L2A_2024006_119770_02.08.nc,41,190,22.48218536,-149.806488,199.2200012,198.8426676,42,2024-01-06T07:03:36.993167,21.073,awe_l3a_tmp_2024006T0658_00702_v01.nc,235,438.9227856,87.55,87.91,5.87,84.97,90.84,68,87.55,193.71,16.31,21.32,-9.664246623,-5.132667643,-10.0415802,-5.510001221,2.350745952,15
19.18939018,-147.5706635,86.8111496,187.7244415,2024-01-06T07:08:36.778000,21.306,SABER_L2A_2024006_119770_02.08.nc,41,191,22.48218536,-149.806488,199.2200012,198.8426676,42,2024-01-06T07:03:36.993167,21.073,awe_l3a_tmp_2024006T0658_00702_v01.nc,235,439.5412956,87.55,87.91,5.87,84.97,90.84,68,87.55,193.71,16.31,21.32,-11.11822611,-5.132667643,-11.49555969,-5.510001221,2.350745952,15
28.96379089,-172.7468872,87.36985779,171.2965088,2024-01-06T08:42:23.917000,21.19,SABER_L2A_2024006_119771_02.08.nc,39,190,26.34618187,-169.483902,176.6799927,174.6488573,29,2024-01-06T08:37:38.260046,21.328,awe_l3a_tmp_2024006T0831_00703_v01.nc,282,439.4678701,88.47,89.2,8.81,84.79,93.61,68,88.47,174.3,14.67,21.2,-3.352348546,-0.348857335,-5.383483887,-2.379992676,1.537486926,35
28.96214867,-172.7376251,87.0020752,170.1437683,2024-01-06T08:42:23.961000,21.191,SABER_L2A_2024006_119771_02.08.nc,39,191,26.34618187,-169.483902,176.6799927,174.5800001,29,2024-01-06T08:37:38.260046,21.328,awe_l3a_tmp_2024006T0831_00703_v01.nc,282,438.6605664,88.47,89.2,8.81,84.79,93.61,68,88.47,174.3,14.67,21.2,-4.436231825,-0.280000136,-6.536224365,-2.379992676,1.569760837,36
28.96050453,-172.7283783,86.63394165,168.738678,2024-01-06T08:42:24.005000,21.191,SABER_L2A_2024006_119771_02.08.nc,39,192,26.34618187,-169.483902,176.6799927,174.5800001,29,2024-01-06T08:37:38.260046,21.328,awe_l3a_tmp_2024006T0831_00703_v01.nc,282,437.8547667,88.47,89.2,8.81,84.79,93.61,68,88.47,174.3,14.67,21.21,-5.841322157,-0.280000136,-7.941314697,-2.379992676,1.569760837,36
16.33188629,39.58869934,87.26091766,194.9524689,2024-01-02T19:23:45.978000,22.035,SABER_L2A_2024002_119718_02.08.nc,44,190,16.35005569,39.52873611,187.7100067,188.5508857,1,2024-01-02T19:28:07.541039,22.104,awe_l3a_tmp_2024002T1920_00648_v01.nc,342,6.801287856,88.73,87.25,11.01,81.74,92.75,68,88.66,190.67,15.44,22.05,6.401583128,2.119114256,7.242462158,2.959993286,1.793733771,79
16.33143234,39.59714127,86.89402008,194.9938049,2024-01-02T19:23:46.013000,22.036,SABER_L2A_2024002_119718_02.08.nc,44,191,16.35005569,39.52873611,187.7100067,188.5508857,1,2024-01-02T19:28:07.541039,22.104,awe_l3a_tmp_2024002T1920_00648_v01.nc,342,7.690732391,88.73,87.25,11.01,81.74,92.75,68,88.66,190.67,15.44,22.05,6.442919188,2.119114256,7.283798218,2.959993286,1.793733771,79
16.33072662,39.60561371,86.52680206,194.6547089,2024-01-02T19:23:46.053000,22.037,SABER_L2A_2024002_119718_02.08.nc,44,192,16.35005569,39.52873611,187.7100067,188.5508857,1,2024-01-02T19:28:07.541039,22.104,awe_l3a_tmp_2024002T1920_00648_v01.nc,342,8.595799208,88.73,87.25,11.01,81.74,92.75,68,88.66,190.67,15.44,22.05,6.103823119,2.119114256,6.944702148,2.959993286,1.793733771,79
11.43504333,40.28542328,87.176651,205.9931946,2024-01-02T19:25:12.922000,22.106,SABER_L2A_2024002_119718_02.08.nc,45,190,13.69452,37.37789536,192.3300018,190.5563789,0,2024-01-02T19:27:18.471375,21.947,awe_l3a_tmp_2024002T1920_00648_v01.nc,304,408.8497477,87.54,86.25,10.64,80.93,91.57,69,87.56,196.79,15.75,22.12,15.43681572,6.233621142,13.66319275,4.459998169,4.116554452,58
11.43938255,40.29297638,86.80987549,207.8715363,2024-01-02T19:25:12.876000,22.106,SABER_L2A_2024002_119718_02.08.nc,45,191,13.69452,37.37789536,192.3300018,190.381754,0,2024-01-02T19:27:18.471375,21.947,awe_l3a_tmp_2024002T1920_00648_v01.nc,304,409.1940247,87.54,86.25,10.64,80.93,91.57,69,87.56,196.79,15.75,22.12,17.48978223,6.408245978,15.54153442,4.459998169,3.933786577,57
20.32983017,14.75391769,87.4376297,164.5465698,2024-01-02T20:59:14.138000,21.971,SABER_L2A_2024002_119719_02.08.nc,41,189,18.23116302,17.5174427,190.3200073,187.910909,0,2024-01-02T21:01:29.632651,22.193,awe_l3a_tmp_2024002T2053_00649_v01.nc,360,377.3396897,87.8,86.69,12.46,80.45,92.92,68,87.8,184.88,11.59,21.99,-23.36433919,-3.030909017,-25.7734375,-5.440007324,2.573009135,66
20.33376503,14.76205158,87.07144928,162.194809,2024-01-02T20:59:14.093000,21.971,SABER_L2A_2024002_119719_02.08.nc,41,190,18.23116302,17.5174427,190.3200073,187.910909,0,2024-01-02T21:01:29.632651,22.193,awe_l3a_tmp_2024002T2053_00649_v01.nc,360,376.9418056,87.8,86.69,12.46,80.45,92.92,68,87.8,184.88,11.59,21.99,-25.71610006,-3.030909017,-28.12519836,-5.440007324,2.573009135,66
20.33762169,14.77020359,86.70496368,162.7644043,2024-01-02T20:59:14.048000,21.972,SABER_L2A_2024002_119719_02.08.nc,41,191,18.23116302,17.5174427,190.3200073,187.910909,0,2024-01-02T21:01:29.632651,22.193,awe_l3a_tmp_2024002T2053_00649_v01.nc,360,376.539046,87.8,86.69,12.46,80.45,92.92,68,87.8,184.88,11.59,21.99,-25.14650472,-3.030909017,-27.55560303,-5.440007324,2.573009135,66
16.33438873,15.21881008,87.47533417,180.0327148,2024-01-02T21:00:24.679000,22.021,SABER_L2A_2024002_119719_02.08.nc,42,189,16.01120949,15.66545677,190.9600067,190.6060609,5,2024-01-02T21:00:48.372943,22.058,awe_l3a_tmp_2024002T2053_00649_v01.nc,328,60.53666228,84.54,86,8.81,81.59,90.41,68,84.61,197,14.32,22.04,-10.57334607,6.393939086,-10.92729187,6.039993286,1.870279843,99
16.33333969,15.22733116,87.1085434,178.7582092,2024-01-02T21:00:24.724000,22.022,SABER_L2A_2024002_119719_02.08.nc,42,190,16.01120949,15.66545677,190.9600067,190.6060609,5,2024-01-02T21:00:48.372943,22.058,awe_l3a_tmp_2024002T2053_00649_v01.nc,328,59.73064478,84.54,86,8.81,81.59,90.41,68,84.61,197,14.32,22.04,-11.84785169,6.393939086,-12.20179749,6.039993286,1.870279843,99
16.33232117,15.23584843,86.74164581,181.3772583,2024-01-02T21:00:24.768000,22.023,SABER_L2A_2024002_119719_02.08.nc,42,191,16.01120949,15.66545677,190.9600067,190.6060609,5,2024-01-02T21:00:48.372943,22.058,awe_l3a_tmp_2024002T2053_00649_v01.nc,328,58.93070689,84.54,86,8.81,81.59,90.41,68,84.61,197,14.32,22.04,-9.228802614,6.393939086,-9.582748413,6.039993286,1.870279843,99
11.43560886,15.91553593,87.43000031,201.8892365,2024-01-02T21:01:51.709000,22.092,SABER_L2A_2024002_119719_02.08.nc,43,189,13.28408241,13.46408272,191.0099945,191.3064383,25,2024-01-02T20:59:58.087674,21.897,awe_l3a_tmp_2024002T2053_00649_v01.nc,289,340.955982,85.96,85.95,8.81,81.55,90.36,68,86,195.33,9.65,22.11,10.58279816,4.023561711,10.87924194,4.320005493,1.480520293,73
11.43991375,15.92309666,87.06342316,202.5175476,2024-01-02T21:01:51.663000,22.093,SABER_L2A_2024002_119719_02.08.nc,43,190,13.28408241,13.46408272,191.0099945,191.3064383,25,2024-01-02T20:59:58.087674,21.897,awe_l3a_tmp_2024002T2053_00649_v01.nc,289,341.3178324,85.96,85.95,8.81,81.55,90.36,68,86,195.33,9.65,22.11,11.21110932,4.023561711,11.5075531,4.320005493,1.480520293,73
11.44424152,15.93065453,86.69672394,202.2655792,2024-01-02T21:01:51.617000,22.093,SABER_L2A_2024002_119719_02.08.nc,43,191,13.28408241,13.46408272,191.0099945,191.3064383,25,2024-01-02T20:59:58.087674,21.897,awe_l3a_tmp_2024002T2053_00649_v01.nc,289,341.6801697,85.96,85.95,8.81,81.55,90.36,68,86,195.33,9.65,22.11,10.95914093,4.023561711,11.25558472,4.320005493,1.480520293,73
18.83716393,-9.440765381,87.39514923,190.4676819,2024-01-02T22:36:19.234000,21.976,SABER_L2A_2024002_119720_02.08.nc,43,189,17.07022285,-7.036753654,197.5500031,198.1275672,22,2024-01-02T22:33:58.989865,22.097,awe_l3a_tmp_2024002T2226_00650_v01.nc,340,325.7319876,83.35,87.01,11.01,81.51,92.52,68,83.76,189.55,11.01,21.99,-7.659885303,-8.577567188,-7.082321167,-8.000003052,6.165203027,74
18.83603096,-9.432159424,87.02806091,189.8251648,2024-01-02T22:36:19.280000,21.977,SABER_L2A_2024002_119720_02.08.nc,43,190,17.07022285,-7.036753654,197.5500031,198.1275672,22,2024-01-02T22:33:58.989865,22.097,awe_l3a_tmp_2024002T2226_00650_v01.nc,340,324.9247585,83.35,87.01,11.01,81.51,92.52,68,83.76,189.55,11.01,21.99,-8.302402393,-8.577567188,-7.724838257,-8.000003052,6.165203027,74
18.83487892,-9.423553467,86.66085815,189.3776245,2024-01-02T22:36:19.325000,21.977,SABER_L2A_2024002_119720_02.08.nc,43,191,17.07022285,-7.036753654,197.5500031,198.1275672,22,2024-01-02T22:33:58.989865,22.097,awe_l3a_tmp_2024002T2226_00650_v01.nc,340,324.1168783,83.35,87.01,11.01,81.51,92.52,68,83.76,189.55,11.01,21.99,-8.749942676,-8.577567188,-8.17237854,-8.000003052,6.165203027,74
11.45585823,-8.44052124,87.25378418,211.9370422,2024-01-02T22:38:30.175000,22.079,SABER_L2A_2024002_119720_02.08.nc,44,190,15.54008961,-8.299369812,208.3600006,207.2339996,35,2024-01-02T22:33:30.623816,22.005,awe_l3a_tmp_2024002T2226_00650_v01.nc,318,460.6071935,82.85,84.31,5.88,81.37,87.25,68,82.86,218.31,16.16,22.09,4.703042603,11.07600037,3.577041626,9.94999939,1.267891328,5
11.4601326,-8.432983398,86.88726807,211.1211243,2024-01-02T22:38:30.130000,22.08,SABER_L2A_2024002_119720_02.08.nc,44,191,15.54008961,-8.299369812,208.3600006,207.2339996,35,2024-01-02T22:33:30.623816,22.005,awe_l3a_tmp_2024002T2226_00650_v01.nc,318,460.0986609,82.85,84.31,5.88,81.37,87.25,68,82.86,218.31,16.16,22.09,3.887124634,11.07600037,2.761123657,9.94999939,1.267891328,5
11.46435833,-8.425415039,86.52062988,210.2394257,2024-01-02T22:38:30.086000,22.08,SABER_L2A_2024002_119720_02.08.nc,44,192,15.54008961,-8.299369812,208.3600006,207.2339996,35,2024-01-02T22:33:30.623816,22.005,awe_l3a_tmp_2024002T2226_00650_v01.nc,318,459.596935,82.85,84.31,5.88,81.37,87.25,68,82.86,218.31,16.16,22.09,3.005426025,11.07600037,1.879425049,9.94999939,1.267891328,5
19.84493065,150.1298676,87.4730072,209.9255371,2024-01-04T11:38:55.644000,21.657,SABER_L2A_2024004_119743_02.08.nc,41,190,20.40880394,149.3717041,197.5099945,195.3244438,35,2024-01-04T11:43:25.472344,21.682,awe_l3a_tmp_2024004T1136_00674_v01.nc,308,102.3582441,86.74,87.84,6.61,84.53,91.14,68,86.75,199.14,10.69,21.67,14.60109329,3.815556183,12.4155426,1.630005493,2.501842013,72
19.84353828,150.1385651,87.10575867,209.5798035,2024-01-04T11:38:55.693000,21.658,SABER_L2A_2024004_119743_02.08.nc,41,191,20.40880394,149.3717041,197.5099945,195.3244438,35,2024-01-04T11:43:25.472344,21.682,awe_l3a_tmp_2024004T1136_00674_v01.nc,308,103.1784673,86.74,87.84,6.61,84.53,91.14,68,86.75,199.14,10.69,21.67,14.25535965,3.815556183,12.06980896,1.630005493,2.501842013,72
19.84173393,150.1472931,86.73838806,209.1500244,2024-01-04T11:38:55.749000,21.659,SABER_L2A_2024004_119743_02.08.nc,41,192,20.40880394,149.3717041,197.5099945,195.3244438,35,2024-01-04T11:43:25.472344,21.682,awe_l3a_tmp_2024004T1136_00674_v01.nc,308,104.0317751,86.74,87.84,6.61,84.53,91.14,68,86.75,199.14,10.69,21.67,13.8255806,3.815556183,11.64002991,1.630005493,2.501842013,72
17.25814629,150.4240265,87.30091858,200.9394226,2024-01-04T11:39:41.338000,21.69,SABER_L2A_2024004_119743_02.08.nc,42,190,19.04415131,148.1668243,193.1900024,194.6981814,29,2024-01-04T11:42:59.685027,21.594,awe_l3a_tmp_2024004T1136_00674_v01.nc,288,314.5848058,86.57,87.11,8.43,82.89,91.33,68,86.59,195.66,9.74,21.71,6.241241257,0.961818649,7.749420166,2.469997559,2.600597926,77
17.26212692,150.4319611,86.93431091,199.4229126,2024-01-04T11:39:41.293000,21.69,SABER_L2A_2024004_119743_02.08.nc,42,191,19.04415131,148.1668243,193.1900024,194.6981814,29,2024-01-04T11:42:59.685027,21.594,awe_l3a_tmp_2024004T1136_00674_v01.nc,288,314.9498666,86.57,87.11,8.43,82.89,91.33,68,86.59,195.66,9.74,21.71,4.724731247,0.961818649,6.232910156,2.469997559,2.600597926,77
17.2661705,150.4398804,86.56760406,199.8582611,2024-01-04T11:39:41.247000,21.691,SABER_L2A_2024004_119743_02.08.nc,42,192,19.04415131,148.1668243,193.1900024,194.7116662,29,2024-01-04T11:42:59.685027,21.594,awe_l3a_tmp_2024004T1136_00674_v01.nc,288,315.3115998,86.57,87.11,8.43,82.89,91.33,68,86.59,195.66,9.74,21.71,5.146594903,0.948333795,6.668258667,2.469997559,2.586581687,78
26.24674797,125.1942749,87.46652222,199.2941589,2024-01-04T13:13:42.012000,21.575,SABER_L2A_2024004_119744_02.08.nc,40,190,23.54965782,128.6694336,202.0200043,201.5545715,39,2024-01-04T13:17:13.157871,21.865,awe_l3a_tmp_2024004T1309_00675_v01.nc,353,467.5485054,87.47,87.83,8.08,83.78,91.87,68,87.48,197.21,4.18,21.59,-2.260412598,-4.344571533,-2.725845337,-4.810004272,2.933165026,35
26.24516106,125.203331,87.09870911,199.5588379,2024-01-04T13:13:42.057000,21.575,SABER_L2A_2024004_119744_02.08.nc,40,191,23.54965782,128.6694336,202.0200043,201.5747223,39,2024-01-04T13:17:13.157871,21.865,awe_l3a_tmp_2024004T1309_00675_v01.nc,353,466.7309359,87.47,87.83,8.08,83.78,91.87,68,87.48,197.21,4.18,21.59,-2.015884399,-4.36472229,-2.461166382,-4.810004272,2.894595656,36
26.24356461,125.2123871,86.73078918,199.2992554,2024-01-04T13:13:42.102000,21.576,SABER_L2A_2024004_119744_02.08.nc,40,192,23.54965782,128.6694336,202.0200043,201.5747223,39,2024-01-04T13:17:13.157871,21.865,awe_l3a_tmp_2024004T1309_00675_v01.nc,353,465.9131306,87.47,87.83,8.08,83.78,91.87,68,87.48,197.21,4.18,21.59,-2.275466919,-4.36472229,-2.720748901,-4.810004272,2.894595656,36
23.82510567,125.3817062,87.32875061,185.78125,2024-01-04T13:14:24.506000,21.599,SABER_L2A_2024004_119744_02.08.nc,41,190,22.20656204,127.4108047,202.5,201.7331328,47,2024-01-04T13:16:47.370553,21.774,awe_l3a_tmp_2024004T1309_00675_v01.nc,333,278.543656,88.06,88.42,5.86,85.49,91.36,68,88.07,196.19,10.15,21.61,-15.95188279,-5.543132787,-16.71875,-6.31,2.12615456,83
23.8288002,125.390152,86.96203613,184.6074677,2024-01-04T13:14:24.460000,21.599,SABER_L2A_2024004_119744_02.08.nc,41,191,22.20656204,127.4108047,202.5,201.7164288,47,2024-01-04T13:16:47.370553,21.774,awe_l3a_tmp_2024004T1309_00675_v01.nc,333,278.1535602,88.06,88.42,5.86,85.49,91.36,68,88.07,196.19,10.15,21.61,-17.1089612,-5.526428848,-17.89253235,-6.31,2.118932782,84
23.8324585,125.3985977,86.59519958,184.5451202,2024-01-04T13:14:24.414000,21.6,SABER_L2A_2024004_119744_02.08.nc,41,192,22.2739563,127.4731445,200.0700073,201.7164288,47,2024-01-04T13:16:48.659920,21.778,awe_l3a_tmp_2024004T1309_00675_v01.nc,334,277.7494227,88.06,88.42,5.86,85.49,91.36,68,88.07,196.19,10.15,21.61,-17.17130861,-5.526428848,-15.52488708,-3.880007324,2.118932782,84
19.80567551,125.770607,87.21861267,187.568512,2024-01-04T13:15:35.252000,21.644,SABER_L2A_2024004_119744_02.08.nc,42,191,20.03765678,125.446701,203.9100037,202.5258002,33,2024-01-04T13:16:06.110846,21.631,awe_l3a_tmp_2024004T1309_00675_v01.nc,301,43.14868465,82.8,85.36,12.51,79.11,91.62,69,83.55,204.5,11.29,21.66,-14.95728821,1.974199829,-16.3414917,0.589996338,2.866368271,100
19.8045063,125.7792664,86.85125732,186.1370697,2024-01-04T13:15:35.297000,21.645,SABER_L2A_2024004_119744_02.08.nc,42,192,20.03765678,125.446701,203.9100037,202.5258002,33,2024-01-04T13:16:06.110846,21.631,awe_l3a_tmp_2024004T1309_00675_v01.nc,301,43.9609089,82.8,85.36,12.51,79.11,91.62,69,83.55,204.5,11.29,21.66,-16.38873047,1.974199829,-17.77293396,0.589996338,2.866368271,100
17.21179771,126.058075,87.46105194,198.9173431,2024-01-04T13:16:21.002000,21.676,SABER_L2A_2024004_119744_02.08.nc,43,190,18.67085648,124.2473373,202.9400024,203.6258142,42,2024-01-04T13:15:40.323528,21.544,awe_l3a_tmp_2024004T1309_00675_v01.nc,281,254.4493852,86.73,85.79,11.38,80.11,91.48,68,86.81,200.98,12.58,21.69,-4.708471076,-2.645814216,-4.022659302,-1.960002441,2.520790353,86
17.21581078,126.0659866,87.09437561,197.596344,2024-01-04T13:16:20.958000,21.677,SABER_L2A_2024004_119744_02.08.nc,43,191,18.67085648,124.2473373,202.9400024,203.6258142,42,2024-01-04T13:15:40.323528,21.544,awe_l3a_tmp_2024004T1309_00675_v01.nc,281,254.8042883,86.73,85.79,11.38,80.11,91.48,68,86.81,200.98,12.58,21.69,-6.029470222,-2.645814216,-5.343658447,-1.960002441,2.520790353,86
17.21983528,126.0738983,86.72756195,196.447052,2024-01-04T13:16:20.913000,21.677,SABER_L2A_2024004_119744_02.08.nc,43,192,18.67085648,124.2473373,202.9400024,203.6258142,42,2024-01-04T13:15:40.323528,21.544,awe_l3a_tmp_2024004T1309_00675_v01.nc,281,255.1614594,86.73,85.79,11.38,80.11,91.48,68,86.81,200.98,12.58,21.69,-7.178762214,-2.645814216,-6.492950439,-1.960002441,2.520790353,86
23.63837624,101.0340729,87.22503662,196.5366821,2024-01-04T14:51:06.803000,21.587,SABER_L2A_2024004_119745_02.08.nc,40,191,21.77109718,103.4259109,214.7599945,211.2097365,17,2024-01-04T14:49:26.972736,21.719,awe_l3a_tmp_2024004T1442_00676_v01.nc,318,325.7893201,85.76,87.04,6.97,83.55,90.52,69,85.77,201.89,7.47,21.6,-14.67305434,-9.319736473,-18.22331238,-12.86999451,3.315662161,76
23.64221001,101.0424805,86.85826111,195.0257111,2024-01-04T14:51:06.758000,21.588,SABER_L2A_2024004_119745_02.08.nc,40,192,21.77109718,103.4259109,214.7599945,211.2097365,17,2024-01-04T14:49:26.972736,21.719,awe_l3a_tmp_2024004T1442_00676_v01.nc,318,325.3997773,85.76,87.04,6.97,83.55,90.52,69,85.77,201.89,7.47,21.6,-16.18402541,-9.319736473,-19.73428345,-12.86999451,3.315662161,76
19.61833,101.4274902,87.26081848,217.4519043,2024-01-04T14:52:17.533000,21.633,SABER_L2A_2024004_119745_02.08.nc,41,191,19.59879303,101.4718399,210.0299988,209.4243004,33,2024-01-04T14:48:45.776187,21.578,awe_l3a_tmp_2024004T1442_00676_v01.nc,286,5.198360142,87.26,87.44,6.98,83.95,90.93,68,87.27,209.86,11.28,21.65,8.027603912,0.435699615,7.421905518,-0.169998779,5.727350489,100
19.61706734,101.4361496,86.89356995,213.4613342,2024-01-04T14:52:17.580000,21.634,SABER_L2A_2024004_119745_02.08.nc,41,192,19.59879303,101.4718399,210.0299988,209.4243004,33,2024-01-04T14:48:45.776187,21.578,awe_l3a_tmp_2024004T1442_00676_v01.nc,286,4.31310797,87.26,87.44,6.98,83.95,90.93,68,87.27,209.86,11.28,21.65,4.037033844,0.435699615,3.431335449,-0.169998779,5.727350489,100
19.61593819,101.4447937,86.52622986,208.5820007,2024-01-04T14:52:17.625000,21.635,SABER_L2A_2024004_119745_02.08.nc,41,193,19.59879303,101.4718399,210.0299988,209.4243004,33,2024-01-04T14:48:45.776187,21.578,awe_l3a_tmp_2024004T1442_00676_v01.nc,286,3.461383799,87.26,87.44,6.98,83.95,90.93,68,87.27,209.86,11.28,21.65,-0.842299652,0.435699615,-1.447998047,-0.169998779,5.727350489,100
17.03162193,101.7167511,87.48892975,212.6836395,2024-01-04T14:53:03.191000,21.665,SABER_L2A_2024004_119745_02.08.nc,42,190,18.16152191,100.2188339,209.6399994,210.5372886,23,2024-01-04T14:48:18.740952,21.486,awe_l3a_tmp_2024004T1442_00676_v01.nc,265,205.2271556,86.76,87.12,7.33,83.45,90.78,68,86.77,206.33,10.02,21.68,2.146350925,-4.207288601,3.043640137,-3.30999939,3.672859756,59
17.03566933,101.7246475,87.12250519,210.4380798,2024-01-04T14:53:03.146000,21.666,SABER_L2A_2024004_119745_02.08.nc,42,191,18.23015594,100.2780151,211.5099945,210.5372886,24,2024-01-04T14:48:20.028344,21.491,awe_l3a_tmp_2024004T1442_00676_v01.nc,266,205.6027832,86.76,87.12,7.33,83.45,90.78,68,86.77,206.33,10.02,21.68,-0.099208767,-4.207288601,-1.071914673,-5.179994507,3.672859756,59
17.03986359,101.7325287,86.75598907,208.713089,2024-01-04T14:53:03.099000,21.666,SABER_L2A_2024004_119745_02.08.nc,42,192,18.23015594,100.2780151,211.5099945,210.5372886,24,2024-01-04T14:48:20.028344,21.491,awe_l3a_tmp_2024004T1442_00676_v01.nc,266,205.9336754,86.76,87.12,7.33,83.45,90.78,68,86.77,206.33,10.02,21.68,-1.824199612,-4.207288601,-2.796905518,-5.179994507,3.672859756,59
33.62679291,122.0555344,87.20677185,186.8019104,2024-01-09T12:23:28.013000,20.528,SABER_L2A_2024009_119818_02.08.nc,38,192,31.54105186,119.0402603,189.3600006,192.0400003,33,2024-01-09T12:28:27.358881,20.41,awe_l3a_tmp_2024009T1224_00752_v01.nc,151,370.4714374,85.74,86.83,8.82,82.42,91.24,69,85.77,193.63,6.83,20.54,-5.238089928,1.589999671,-2.55809021,4.26999939,2.097983301,13
